ParticipantID,Condition,Trial,TargetID,Target_Position_X,Target_Position_Y,Target_Position_Z,Selection_Position_X,Selection_Position_Y,Selection_Position_Z,GripperTip_Position_X,GripperTip_Position_Y,GripperTip_Position_Z,Gripper_Position_X,Gripper_Position_Y,Gripper_Position_Z,Distance_Tip_to_Disk,Timestamp
3,B_HumanHorizontal,1,4,-0.147344,0.7280436,0.9000003,-0.1259274,0.7377954,0.8998518,-0.1259282,0.737795,0.8000966,-0.09018175,0.7302575,0.6931648,0.09975518,2.02403E+17
3,B_HumanHorizontal,1,9,0.09346807,0.3533328,0.9000003,0.1111132,0.3576018,0.8996688,0.1111133,0.3576017,0.8786864,0.1305233,0.3917226,0.772724,0.02098238,2.02403E+17
3,B_HumanHorizontal,2,3,-0.03202109,0.7807099,0.9000003,-0.03014605,0.7920129,0.8995695,-0.03014608,0.7920128,0.8000548,-0.01864282,0.7836816,0.687951,0.09951461,2.02403E+17
3,B_HumanHorizontal,2,8,-0.03202112,0.3352901,0.9000003,-0.05674782,0.3229475,0.9000003,-0.05674766,0.3229471,0.8802931,-0.01528216,0.3552836,0.7802733,0.01970718,2.02403E+17
3,B_HumanHorizontal,2,2,0.09346817,0.7626671,0.9000003,0.07764293,0.7503132,0.8997241,0.07764312,0.750313,0.7999353,0.07375044,0.7578505,0.6872543,0.0997888,2.02403E+17
3,B_HumanHorizontal,2,7,-0.147344,0.3879562,0.9000003,-0.1369978,0.363482,0.9000003,-0.1369977,0.3634815,0.8695875,-0.09006116,0.3993321,0.7732512,0.03041277,2.02403E+17
3,B_HumanHorizontal,2,1,0.1892819,0.6796441,0.9000003,0.171711,0.7032171,0.9000005,0.1717112,0.7032166,0.8071009,0.1560228,0.7175708,0.6961195,0.0928995,2.02403E+17
3,B_HumanHorizontal,2,6,-0.2158863,0.4946101,0.9000003,-0.2365909,0.5094571,0.9000002,-0.2365906,0.5094566,0.8454409,-0.1949278,0.5371366,0.7441146,0.05455923,2.02403E+17
3,B_HumanHorizontal,2,0,0.2249998,0.558,0.9000004,0.2229509,0.5826544,0.8999726,0.2229508,0.5826541,0.8531453,0.2217049,0.5884209,0.7402993,0.04682723,2.02403E+17
3,B_HumanHorizontal,2,5,-0.2158862,0.6213897,0.9000002,-0.2206504,0.5976779,0.8999048,-0.2206506,0.5976781,0.8097594,-0.1692511,0.6102637,0.7099162,0.09014537,2.02403E+17
3,B_HumanHorizontal,2,10,0.1892818,0.4363557,0.9000003,0.2036356,0.4612317,0.9000005,0.2036358,0.4612312,0.8461334,0.2118187,0.4810987,0.7351949,0.05386709,2.02403E+17
3,B_HumanHorizontal,2,4,-0.147344,0.7280436,0.9000003,-0.123327,0.7242442,0.8999329,-0.1233276,0.7242438,0.8147565,-0.09560286,0.7232335,0.7052152,0.08517644,2.02403E+17
3,B_HumanHorizontal,2,9,0.09346807,0.3533328,0.9000003,0.1102219,0.3482148,0.8996597,0.1102221,0.3482147,0.8786619,0.1280591,0.380379,0.7718148,0.02099775,2.02403E+17
3,B_HumanHorizontal,3,3,-0.03202109,0.7807099,0.9000003,-0.05631045,0.7771727,0.8999824,-0.05631045,0.7771729,0.8073838,-0.03780646,0.7664656,0.6964244,0.09259861,2.02403E+17
3,B_HumanHorizontal,3,8,-0.03202112,0.3352901,0.9000003,-0.008625938,0.3176324,0.9000003,-0.008625762,0.3176319,0.8762472,0.02121275,0.3658827,0.7785205,0.02375307,2.02403E+17
